date,season,team,opponent,runs,oppRuns,moneyLine,runLine,runLineOdds,total,overOdds,underOdds,oppMoneyLine,oppRunLine,oppRunLineOdds,projectedRuns,parkName,totalRuns,runDif
4/16/2014,2014,HOU,KC,4,6,106,1.5,-165,8,-104,-116,-116,-1.5,145,3.88,Minute Maid Park,10,-2
4/16/2014,2014,OAK,LAA,4,5,117,1.5,-195,8,-110,-110,-127,-1.5,165,3.69,Angel Stadium,9,-1
4/16/2014,2014,SF,LAD,2,1,-108,-1.5,180,8.5,102,-122,-102,1.5,-210,4.41,AT&T Park,3,1
4/16/2014,2014,WSH,MIA,6,3,152,1.5,-155,6.5,-125,105,-172,-1.5,135,2.58,Marlins Park,9,3
4/16/2014,2014,STL,MIL,1,5,-104,1.5,-220,8.5,-110,-110,-106,-1.5,190,4.33,Miller Park,6,-4
4/16/2014,2014,ARI,NYM,2,5,-148,-1.5,145,9,-105,-115,133,1.5,-165,5.37,Chase Field,7,-3
4/16/2014,2014,CHC,NYY,0,3,170,1.5,-130,7,-125,105,-190,-1.5,110,2.59,Yankee Stadium,3,-3
4/16/2014,2014,CHC,NYY,0,2,135,1.5,-170,7,-119,-101,-150,-1.5,150,2.98,Yankee Stadium,2,-2
4/16/2014,2014,LAA,OAK,5,4,-127,-1.5,165,8,-110,-110,117,1.5,-195,4.48,Angel Stadium,9,1
4/16/2014,2014,ATL,PHI,1,0,117,1.5,-200,6.5,-109,-111,-132,-1.5,170,3,Citizens Bank Park,1,1
4/16/2014,2014,CIN,PIT,4,0,-113,-1.5,190,7,110,-130,103,1.5,-230,3.71,Great American Ballpark,4,4
4/16/2014,2014,COL,SD,2,4,117,1.5,-200,6.5,-105,-115,-132,-1.5,170,3,PETCO Park,6,-2
4/16/2014,2014,TEX,SEA,3,2,-123,-1.5,180,6.5,-125,105,113,1.5,-210,3.59,Rangers Ballpark,5,1
4/16/2014,2014,LAD,SF,1,2,-102,1.5,-210,8.5,102,-122,-108,-1.5,180,4.29,AT&T Park,3,-1
4/16/2014,2014,MIL,STL,5,1,-106,-1.5,190,8.5,-110,-110,-104,1.5,-220,4.37,Miller Park,6,4
4/16/2014,2014,BAL,TB,3,0,-109,-1.5,175,8,-120,100,-101,1.5,-205,4.17,Camden Yards,3,3
4/16/2014,2014,SEA,TEX,2,3,113,1.5,-210,6.5,-125,105,-123,-1.5,180,3.05,Rangers Ballpark,5,-1
4/16/2014,2014,MIA,WSH,3,6,-172,-1.5,135,6.5,-125,105,152,1.5,-155,4.11,Marlins Park,9,-3
4/17/2014,2014,PHI,ATL,1,0,130,1.5,-140,7,115,-135,-145,-1.5,120,3.04,Citizens Bank Park,1,1
4/17/2014,2014,CWS,BOS,1,3,-108,-1.5,185,7,-101,-119,-102,1.5,-215,3.63,Guaranteed Rate Field,4,-2
4/17/2014,2014,DET,CLE,7,5,-154,-1.5,145,7.5,-104,-116,139,1.5,-165,4.55,Comerica Park,12,2
4/17/2014,2014,SD,COL,1,3,-127,-1.5,175,7,-125,105,117,1.5,-205,3.92,PETCO Park,4,-2
4/17/2014,2014,BOS,CWS,3,1,-102,1.5,-215,7,-101,-119,-108,-1.5,185,3.53,Guaranteed Rate Field,4,2
4/17/2014,2014,CLE,DET,5,7,139,1.5,-165,7.5,-104,-116,-154,-1.5,145,3.14,Comerica Park,12,-2
4/17/2014,2014,KC,HOU,5,1,-131,-1.5,125,7.5,100,-120,116,1.5,-145,4.25,Minute Maid Park,6,4
4/17/2014,2014,HOU,KC,1,5,116,1.5,-145,7.5,100,-120,-131,-1.5,125,3.47,Minute Maid Park,6,-4
4/17/2014,2014,SF,LAD,1,2,-123,-1.5,185,6.5,-111,-109,113,1.5,-215,3.59,AT&T Park,3,-1
4/17/2014,2014,PIT,MIL,11,2,-108,-1.5,195,7,-105,-115,-102,1.5,-225,3.63,PNC Park,13,9
4/17/2014,2014,TOR,MIN,0,7,-120,-1.5,135,7,-120,100,110,1.5,-155,3.82,Target Field,7,-7
4/17/2014,2014,TOR,MIN,5,9,-125,-1.5,130,7,-130,110,115,1.5,-150,3.89,Target Field,14,-4
4/17/2014,2014,TB,NYY,2,10,-166,-1.5,130,6.5,-125,105,151,1.5,-150,4.06,Tropicana Field,12,-8
4/17/2014,2014,ATL,PHI,0,1,-145,-1.5,120,7,115,-135,130,1.5,-140,4.14,Citizens Bank Park,1,-1
4/17/2014,2014,MIL,PIT,2,11,-102,1.5,-225,7,-105,-115,-108,-1.5,195,3.53,PNC Park,13,-9
4/17/2014,2014,COL,SD,3,1,117,1.5,-205,7,-125,105,-127,-1.5,175,3.23,PETCO Park,4,2
4/17/2014,2014,TEX,SEA,8,6,-120,-1.5,170,9,-109,-111,110,1.5,-200,4.91,Rangers Ballpark,14,2
4/17/2014,2014,LAD,SF,2,1,113,1.5,-215,6.5,-111,-109,-123,-1.5,185,3.05,AT&T Park,3,1
4/17/2014,2014,WSH,STL,0,8,126,1.5,-145,6.5,-110,-110,-141,-1.5,125,2.88,Nationals Park,8,-8
4/17/2014,2014,NYY,TB,10,2,151,1.5,-150,6.5,-125,105,-166,-1.5,130,2.59,Tropicana Field,12,8
4/17/2014,2014,SEA,TEX,6,8,110,1.5,-200,9,-109,-111,-120,-1.5,170,4.29,Rangers Ballpark,14,-2
4/17/2014,2014,MIN,TOR,7,0,110,1.5,-155,7,-120,100,-120,-1.5,135,3.33,Target Field,7,7
4/17/2014,2014,MIN,TOR,9,5,115,1.5,-150,7,-130,110,-125,-1.5,130,3.26,Target Field,14,4
4/17/2014,2014,STL,WSH,8,0,-141,-1.5,125,6.5,-110,-110,126,1.5,-145,3.8,Nationals Park,8,8
4/18/2014,2014,LAD,ARI,2,4,-180,-1.5,120,6.5,-105,-115,160,1.5,-140,4.18,Dodger Stadium,6,-2
4/18/2014,2014,NYM,ATL,0,6,-103,1.5,-190,7,-105,-115,-107,-1.5,160,3.55,Citi Field,6,-6
4/18/2014,2014,BOS,BAL,4,8,-130,-1.5,160,7.5,-120,100,115,1.5,-190,4.24,Fenway Park,12,-4
4/18/2014,2014,BAL,BOS,8,4,115,1.5,-190,7.5,-120,100,-130,-1.5,160,3.49,Fenway Park,12,4
4/18/2014,2014,CIN,CHC,4,1,-102,1.5,-230,6.5,105,-125,-108,-1.5,190,3.28,Wrigley Field,5,3
4/18/2014,2014,CHC,CIN,1,4,-108,-1.5,190,6.5,105,-125,-102,1.5,-230,3.38,Wrigley Field,5,-3
4/18/2014,2014,TOR,CLE,3,2,125,1.5,-175,8,104,-124,-140,-1.5,155,3.56,Progressive Field,5,1
4/18/2014,2014,PHI,COL,1,12,137,1.5,-145,10.5,-120,100,-152,-1.5,125,4.43,Coors Field,13,-11
4/18/2014,2014,TEX,CWS,12,0,-155,-1.5,130,8.5,-105,-115,140,1.5,-150,5.17,Rangers Ballpark,12,12
4/18/2014,2014,LAA,DET,11,6,116,1.5,-200,8,-110,-110,-126,-1.5,170,3.7,Comerica Park,17,5
4/18/2014,2014,OAK,HOU,11,3,-234,-1.5,-110,7,-110,-110,204,1.5,-110,4.9,Oakland Coliseum,14,8
4/18/2014,2014,MIN,KC,0,5,128,1.5,-165,7.5,105,-125,-143,-1.5,145,3.29,Kauffman Stadium,5,-5
4/18/2014,2014,DET,LAA,6,11,-126,-1.5,170,8,-110,-110,116,1.5,-200,4.46,Comerica Park,17,-5
4/18/2014,2014,ARI,LAD,4,2,160,1.5,-140,6.5,-105,-115,-180,-1.5,120,2.5,Dodger Stadium,6,2
4/18/2014,2014,SEA,MIA,4,8,106,1.5,-210,7.5,-116,-104,-116,-1.5,180,3.64,Marlins Park,12,-4
4/18/2014,2014,PIT,MIL,3,5,-118,-1.5,180,7,105,-125,108,1.5,-210,3.79,PNC Park,8,-2
4/18/2014,2014,KC,MIN,5,0,-143,-1.5,145,7.5,105,-125,128,1.5,-165,4.41,Kauffman Stadium,5,5
4/18/2014,2014,ATL,NYM,6,0,-107,-1.5,160,7,-105,-115,-103,1.5,-190,3.62,Citi Field,6,6
4/18/2014,2014,TB,NYY,11,5,100,1.5,-190,7.5,105,-125,-110,-1.5,160,3.75,Tropicana Field,16,6
4/18/2014,2014,HOU,OAK,3,11,204,1.5,-110,7,-110,-110,-234,-1.5,-110,2.3,Oakland Coliseum,14,-8
4/18/2014,2014,COL,PHI,12,1,-152,-1.5,125,10.5,-120,100,137,1.5,-145,6.33,Coors Field,13,11
4/18/2014,2014,MIL,PIT,5,3,108,1.5,-210,7,105,-125,-118,-1.5,180,3.37,PNC Park,8,2
4/18/2014,2014,SF,SD,1,2,100,1.5,-225,6.5,-105,-115,-110,-1.5,195,3.25,PETCO Park,3,-1
4/18/2014,2014,MIA,SEA,8,4,-116,-1.5,180,7.5,-116,-104,106,1.5,-210,4.03,Marlins Park,12,4
4/18/2014,2014,SD,SF,2,1,-110,-1.5,195,6.5,-105,-115,100,1.5,-225,3.4,PETCO Park,3,1
4/18/2014,2014,WSH,STL,3,1,100,1.5,-185,6.5,-105,-115,-110,-1.5,165,3.25,Nationals Park,4,2
4/18/2014,2014,NYY,TB,5,11,-110,-1.5,160,7.5,105,-125,100,1.5,-190,3.93,Tropicana Field,16,-6
4/18/2014,2014,CWS,TEX,0,12,140,1.5,-150,8.5,-105,-115,-155,-1.5,130,3.54,Rangers Ballpark,12,-12
4/18/2014,2014,CLE,TOR,2,3,-140,-1.5,155,8,104,-124,125,1.5,-175,4.67,Progressive Field,5,-1
4/18/2014,2014,STL,WSH,1,3,-110,-1.5,165,6.5,-105,-115,100,1.5,-185,3.4,Nationals Park,4,-2
4/19/2014,2014,LAD,ARI,8,6,-195,-1.5,110,7.5,105,-125,175,1.5,-130,4.96,Dodger Stadium,14,2
4/19/2014,2014,NYM,ATL,5,7,118,1.5,-150,7,100,-120,-128,-1.5,130,3.21,Citi Field,12,-2
4/19/2014,2014,BOS,BAL,4,2,-141,-1.5,140,9,105,-125,126,1.5,-160,5.27,Fenway Park,6,2
4/19/2014,2014,BAL,BOS,2,4,126,1.5,-160,9,105,-125,-141,-1.5,140,3.98,Fenway Park,6,-2
4/19/2014,2014,CIN,CHC,4,8,-146,-1.5,110,7.5,105,-125,131,1.5,-130,4.45,Wrigley Field,12,-4
4/19/2014,2014,CHC,CIN,8,4,131,1.5,-130,7.5,105,-125,-146,-1.5,110,3.25,Wrigley Field,12,4
4/19/2014,2014,TOR,CLE,5,0,107,1.5,-205,7.5,100,-120,-117,-1.5,175,3.62,Progressive Field,5,5
4/19/2014,2014,PHI,COL,1,3,128,1.5,-155,10.5,-105,-115,-143,-1.5,135,4.61,Coors Field,4,-2
4/19/2014,2014,TEX,CWS,6,3,-124,-1.5,160,8.5,-125,105,114,1.5,-190,4.71,Rangers Ballpark,9,3
4/19/2014,2014,LAA,DET,2,5,149,1.5,-155,7.5,109,-129,-164,-1.5,135,3.01,Comerica Park,7,-3
4/19/2014,2014,OAK,HOU,4,3,-215,-1.5,-107,7.5,-105,-115,185,1.5,-113,5.12,Oakland Coliseum,7,1
4/19/2014,2014,MIN,KC,4,5,130,1.5,-160,8.5,-105,-115,-145,-1.5,140,3.7,Kauffman Stadium,9,-1
4/19/2014,2014,DET,LAA,5,2,-164,-1.5,135,7.5,109,-129,149,1.5,-155,4.66,Comerica Park,7,3
4/19/2014,2014,ARI,LAD,6,8,175,1.5,-130,7.5,105,-125,-195,-1.5,110,2.73,Dodger Stadium,14,-2
4/19/2014,2014,SEA,MIA,0,7,-107,-1.5,155,7.5,-111,-109,-103,1.5,-175,3.88,Marlins Park,7,-7
4/19/2014,2014,PIT,MIL,7,8,-109,-1.5,190,7,-120,100,-101,1.5,-230,3.65,PNC Park,15,-1
4/19/2014,2014,KC,MIN,5,4,-145,-1.5,140,8.5,-105,-115,130,1.5,-160,5.03,Kauffman Stadium,9,1
4/19/2014,2014,ATL,NYM,7,5,-128,-1.5,130,7,100,-120,118,1.5,-150,3.93,Citi Field,12,2
4/19/2014,2014,TB,NYY,16,1,-140,-1.5,150,7.5,-105,-115,125,1.5,-170,4.38,Tropicana Field,17,15
4/19/2014,2014,HOU,OAK,3,4,185,1.5,-113,7.5,-105,-115,-215,-1.5,-107,2.63,Oakland Coliseum,7,-1
4/19/2014,2014,COL,PHI,3,1,-143,-1.5,135,10.5,-105,-115,128,1.5,-155,6.18,Coors Field,4,2
4/19/2014,2014,MIL,PIT,8,7,-101,1.5,-230,7,-120,100,-109,-1.5,190,3.52,PNC Park,15,1
4/19/2014,2014,SF,SD,1,3,-124,-1.5,135,7,-122,102,114,1.5,-155,3.88,PETCO Park,4,-2
4/19/2014,2014,MIA,SEA,7,0,-103,1.5,-175,7.5,-111,-109,-107,-1.5,155,3.81,Marlins Park,7,7
4/19/2014,2014,SD,SF,3,1,114,1.5,-155,7,-122,102,-124,-1.5,135,3.27,PETCO Park,4,2
4/19/2014,2014,WSH,STL,3,4,-120,-1.5,175,7,-115,-105,110,1.5,-205,3.82,Nationals Park,7,-1
4/19/2014,2014,NYY,TB,1,16,125,1.5,-170,7.5,-105,-115,-140,-1.5,150,3.33,Tropicana Field,17,-15
4/19/2014,2014,CWS,TEX,3,6,114,1.5,-190,8.5,-125,105,-124,-1.5,160,3.97,Rangers Ballpark,9,-3
4/19/2014,2014,CLE,TOR,0,5,-117,-1.5,175,7.5,100,-120,107,1.5,-205,4.04,Progressive Field,5,-5
4/19/2014,2014,STL,WSH,4,3,110,1.5,-205,7,-115,-105,-120,-1.5,175,3.33,Nationals Park,7,1
4/20/2014,2014,LAD,ARI,4,1,-144,-1.5,155,7.5,105,-125,129,1.5,-175,4.43,Dodger Stadium,5,3
4/20/2014,2014,NYM,ATL,4,3,-108,-1.5,185,7,-120,100,-102,1.5,-215,3.63,Citi Field,7,1
4/20/2014,2014,BOS,BAL,6,5,-161,-1.5,125,8,100,-120,146,1.5,-145,4.93,Fenway Park,11,1
4/20/2014,2014,BAL,BOS,5,6,146,1.5,-145,8,100,-120,-161,-1.5,125,3.25,Fenway Park,11,-1
4/20/2014,2014,CIN,CHC,8,2,-140,-1.5,120,9,-105,-115,125,1.5,-140,5.25,Wrigley Field,10,6
4/20/2014,2014,CHC,CIN,2,8,125,1.5,-140,9,-105,-115,-140,-1.5,120,4,Wrigley Field,10,-6
4/20/2014,2014,TOR,CLE,4,6,-114,-1.5,145,8.5,-115,-105,104,1.5,-165,4.53,Progressive Field,10,-2
4/20/2014,2014,PHI,COL,10,9,137,1.5,-150,9.5,-115,-105,-152,-1.5,130,4.01,Coors Field,19,1
4/20/2014,2014,TEX,CWS,2,16,-176,-1.5,115,9,-105,-115,156,1.5,-135,5.74,Rangers Ballpark,18,-14
4/20/2014,2014,LAA,DET,1,2,126,1.5,-170,9,100,-120,-141,-1.5,150,3.98,Comerica Park,3,-1
4/20/2014,2014,OAK,HOU,4,1,-275,-1.5,-125,8,-120,100,235,1.5,105,5.87,Oakland Coliseum,5,3
4/20/2014,2014,MIN,KC,8,3,163,1.5,-135,8,100,-120,-183,-1.5,115,3.04,Kauffman Stadium,11,5
4/20/2014,2014,DET,LAA,2,1,-141,-1.5,150,9,100,-120,126,1.5,-170,5.27,Comerica Park,3,1
4/20/2014,2014,ARI,LAD,1,4,129,1.5,-175,7.5,105,-125,-144,-1.5,155,3.28,Dodger Stadium,5,-3
4/20/2014,2014,SEA,MIA,2,3,-101,1.5,-220,8,100,-120,-109,-1.5,190,4.02,Marlins Park,5,-1
4/20/2014,2014,PIT,MIL,2,3,-123,-1.5,180,6.5,-125,105,113,1.5,-210,3.59,PNC Park,5,-1
4/20/2014,2014,KC,MIN,3,8,-183,-1.5,115,8,100,-120,163,1.5,-135,5.17,Kauffman Stadium,11,-5
4/20/2014,2014,ATL,NYM,3,4,-102,1.5,-215,7,-120,100,-108,-1.5,185,3.53,Citi Field,7,-1
4/20/2014,2014,TB,NYY,1,5,-140,-1.5,150,8.5,-105,-115,125,1.5,-170,4.96,Tropicana Field,6,-4
4/20/2014,2014,HOU,OAK,1,4,235,1.5,105,8,-120,100,-275,-1.5,-125,2.39,Oakland Coliseum,5,-3
4/20/2014,2014,COL,PHI,9,10,-152,-1.5,130,9.5,-115,-105,137,1.5,-150,5.73,Coors Field,19,-1
4/20/2014,2014,MIL,PIT,3,2,113,1.5,-210,6.5,-125,105,-123,-1.5,180,3.05,PNC Park,5,1
4/20/2014,2014,SF,SD,4,3,-102,1.5,-220,7,-125,105,-108,-1.5,190,3.53,PETCO Park,7,1
4/20/2014,2014,MIA,SEA,3,2,-109,-1.5,190,8,100,-120,-101,1.5,-220,4.17,Marlins Park,5,1
4/20/2014,2014,SD,SF,3,4,-108,-1.5,190,7,-125,105,-102,1.5,-220,3.63,PETCO Park,7,-1
4/20/2014,2014,WSH,STL,3,2,-145,-1.5,150,7,112,-132,130,1.5,-170,4.14,Nationals Park,5,1
4/20/2014,2014,NYY,TB,5,1,125,1.5,-170,8.5,-105,-115,-140,-1.5,150,3.78,Tropicana Field,6,4
4/20/2014,2014,CWS,TEX,16,2,156,1.5,-135,9,-105,-115,-176,-1.5,115,3.52,Rangers Ballpark,18,14
4/20/2014,2014,CLE,TOR,6,4,104,1.5,-165,8.5,-115,-105,-114,-1.5,145,4.17,Progressive Field,10,2
4/20/2014,2014,STL,WSH,2,3,130,1.5,-170,7,112,-132,-145,-1.5,150,3.04,Nationals Park,5,-1
4/21/2014,2014,CHC,ARI,5,1,-115,-1.5,180,9,100,-120,105,1.5,-210,4.81,Wrigley Field,6,4
4/21/2014,2014,MIA,ATL,2,4,160,1.5,-140,7.5,-120,100,-180,-1.5,120,2.88,Turner Field,6,-2
4/21/2014,2014,BOS,BAL,6,7,-158,-1.5,135,7.5,-120,100,143,1.5,-155,4.59,Fenway Park,13,-1
4/21/2014,2014,BAL,BOS,7,6,143,1.5,-155,7.5,-120,100,-158,-1.5,135,3.09,Fenway Park,13,1
4/21/2014,2014,ARI,CHC,1,5,105,1.5,-210,9,100,-120,-115,-1.5,180,4.39,Wrigley Field,6,-4
4/21/2014,2014,PIT,CIN,6,5,-153,-1.5,155,7.5,-110,-110,138,1.5,-175,4.54,PNC Park,11,1
4/21/2014,2014,KC,CLE,3,4,133,1.5,-155,8.5,-120,100,-148,-1.5,135,3.65,Progressive Field,7,-1
4/21/2014,2014,SF,COL,2,8,131,1.5,-155,10.5,-120,100,-146,-1.5,135,4.55,Coors Field,10,-6
4/21/2014,2014,DET,CWS,1,3,-191,-1.5,110,8.5,-110,-110,171,1.5,-130,5.58,Comerica Park,4,-2
4/21/2014,2014,CWS,DET,3,1,171,1.5,-130,8.5,-110,-110,-191,-1.5,110,3.14,Comerica Park,4,2
4/21/2014,2014,SEA,HOU,2,7,-255,-1.5,-110,6,-110,-110,215,1.5,-110,4.31,T-Mobile Park,9,-5
4/21/2014,2014,CLE,KC,4,3,-148,-1.5,135,8.5,-120,100,133,1.5,-155,5.07,Progressive Field,7,1
4/21/2014,2014,WSH,LAA,2,4,-115,-1.5,185,8,-115,-105,105,1.5,-215,4.28,Nationals Park,6,-2
4/21/2014,2014,PHI,LAD,7,0,100,1.5,-225,6.5,-110,-110,-110,-1.5,195,3.25,Dodger Stadium,7,7
4/21/2014,2014,ATL,MIA,4,2,-180,-1.5,120,7.5,-120,100,160,1.5,-140,4.82,Turner Field,6,2
4/21/2014,2014,SD,MIL,3,4,-103,1.5,-225,7.5,-115,-105,-107,-1.5,195,3.81,Miller Park,7,-1
4/21/2014,2014,STL,NYM,0,2,-116,-1.5,140,7.5,-113,-107,106,1.5,-160,4.03,Citi Field,2,-2
4/21/2014,2014,TEX,OAK,4,3,-108,-1.5,160,7,105,-125,-102,1.5,-180,3.63,Oakland Coliseum,7,1
4/21/2014,2014,LAD,PHI,0,7,-110,-1.5,195,6.5,-110,-110,100,1.5,-225,3.4,Dodger Stadium,7,-7
4/21/2014,2014,CIN,PIT,5,6,138,1.5,-175,7.5,-110,-110,-153,-1.5,155,3.15,PNC Park,11,-1
4/21/2014,2014,MIL,SD,4,3,-107,-1.5,195,7.5,-115,-105,-103,1.5,-225,3.88,Miller Park,7,1
4/21/2014,2014,HOU,SEA,7,2,215,1.5,-110,6,-110,-110,-255,-1.5,-110,1.9,T-Mobile Park,9,5
4/21/2014,2014,COL,SF,8,2,-146,-1.5,135,10.5,-120,100,131,1.5,-155,6.23,Coors Field,10,6
4/21/2014,2014,NYM,STL,2,0,106,1.5,-160,7.5,-113,-107,-116,-1.5,140,3.64,Citi Field,2,2
4/21/2014,2014,OAK,TEX,3,4,-102,1.5,-180,7,105,-125,-108,-1.5,160,3.53,Oakland Coliseum,7,-1
4/21/2014,2014,LAA,WSH,4,2,105,1.5,-215,8,-115,-105,-115,-1.5,185,3.9,Nationals Park,6,2
4/22/2014,2014,CHC,ARI,9,2,-115,-1.5,185,6.5,100,-120,105,1.5,-215,3.48,Wrigley Field,11,7
4/22/2014,2014,MIA,ATL,1,0,118,1.5,-215,6.5,-110,-110,-128,-1.5,185,2.98,Turner Field,1,1
4/22/2014,2014,TOR,BAL,9,3,-152,-1.5,142,9.5,100,-120,137,1.5,-162,5.73,Rogers Centre,12,6
4/22/2014,2014,NYY,BOS,9,3,102,1.5,-210,8,-105,-115,-112,-1.5,180,3.96,Fenway Park,12,6
4/22/2014,2014,ARI,CHC,2,9,105,1.5,-215,6.5,100,-120,-115,-1.5,185,3.17,Wrigley Field,11,-7
4/22/2014,2014,PIT,CIN,1,4,100,1.5,-170,7,-120,100,-110,-1.5,150,3.5,PNC Park,5,-3
4/22/2014,2014,KC,CLE,8,2,-108,-1.5,155,7,100,-120,-102,1.5,-175,3.63,Progressive Field,10,6
4/22/2014,2014,SF,COL,1,2,-110,-1.5,140,10,-120,100,100,1.5,-160,5.24,Coors Field,3,-1
4/22/2014,2014,DET,CWS,8,6,-240,-1.5,-115,8.5,-115,-105,200,1.5,-105,6,Comerica Park,14,2
4/22/2014,2014,CWS,DET,6,8,200,1.5,-105,8.5,-115,-105,-240,-1.5,-115,2.83,Comerica Park,14,-2
4/22/2014,2014,SEA,HOU,2,5,-160,-1.5,130,8.5,100,-120,145,1.5,-150,5.23,T-Mobile Park,7,-3
4/22/2014,2014,CLE,KC,2,8,-102,1.5,-175,7,100,-120,-108,-1.5,155,3.53,Progressive Field,10,-6
4/22/2014,2014,WSH,LAA,2,7,-112,-1.5,180,8,-120,100,102,1.5,-210,4.23,Nationals Park,9,-5
4/22/2014,2014,PHI,LAD,3,2,172,1.5,-140,6.5,-110,-110,-192,-1.5,120,2.39,Dodger Stadium,5,1
4/22/2014,2014,ATL,MIA,0,1,-128,-1.5,185,6.5,-110,-110,118,1.5,-215,3.65,Turner Field,1,-1
4/22/2014,2014,SD,MIL,2,1,125,1.5,-170,8,-110,-110,-140,-1.5,150,3.56,Miller Park,3,1
4/22/2014,2014,TB,MIN,7,3,-232,-1.5,-105,7.5,100,-120,202,1.5,-115,5.24,Tropicana Field,10,4
4/22/2014,2014,STL,NYM,3,0,-165,-1.5,-101,7,-123,103,150,1.5,-119,4.36,Citi Field,3,3
4/22/2014,2014,BOS,NYY,3,9,-112,-1.5,180,8,-105,-115,102,1.5,-210,4.23,Fenway Park,12,-6
4/22/2014,2014,TEX,OAK,5,4,150,1.5,-155,7.5,100,-120,-165,-1.5,135,3,Oakland Coliseum,9,1
4/22/2014,2014,LAD,PHI,2,3,-192,-1.5,120,6.5,-110,-110,172,1.5,-140,4.27,Dodger Stadium,5,-1
4/22/2014,2014,CIN,PIT,4,1,-110,-1.5,150,7,-120,100,100,1.5,-170,3.67,PNC Park,5,3
4/22/2014,2014,MIL,SD,1,2,-140,-1.5,150,8,-110,-110,125,1.5,-170,4.67,Miller Park,3,-1
4/22/2014,2014,HOU,SEA,5,2,145,1.5,-150,8.5,100,-120,-160,-1.5,130,3.47,T-Mobile Park,7,3
4/22/2014,2014,COL,SF,2,1,100,1.5,-160,10,-120,100,-110,-1.5,140,5,Coors Field,3,1
4/22/2014,2014,NYM,STL,0,3,150,1.5,-119,7,-123,103,-165,-1.5,-101,2.8,Citi Field,3,-3
4/22/2014,2014,MIN,TB,3,7,202,1.5,-115,7.5,100,-120,-232,-1.5,-105,2.48,Tropicana Field,10,-4
4/22/2014,2014,OAK,TEX,4,5,-165,-1.5,135,7.5,100,-120,150,1.5,-155,4.67,Oakland Coliseum,9,-1
4/22/2014,2014,BAL,TOR,3,9,137,1.5,-162,9.5,100,-120,-152,-1.5,142,4.01,Rogers Centre,12,-6
4/22/2014,2014,LAA,WSH,7,2,102,1.5,-210,8,-120,100,-112,-1.5,180,3.96,Nationals Park,9,5
4/23/2014,2014,CHC,ARI,5,7,-115,-1.5,180,6.5,-110,-110,105,1.5,-210,3.48,Wrigley Field,12,-2
4/23/2014,2014,MIA,ATL,1,3,125,1.5,-190,7,100,-120,-140,-1.5,160,3.11,Turner Field,4,-2
4/23/2014,2014,TOR,BAL,8,10,-109,-1.5,175,8.5,-128,108,-101,1.5,-205,4.43,Rogers Centre,18,-2
4/23/2014,2014,NYY,BOS,1,5,-102,1.5,-210,8.5,-120,100,-108,-1.5,180,4.29,Fenway Park,6,-4
4/23/2014,2014,ARI,CHC,7,5,105,1.5,-210,6.5,-110,-110,-115,-1.5,180,3.17,Wrigley Field,12,2
4/23/2014,2014,PIT,CIN,2,5,-122,-1.5,175,7.5,-102,-118,112,1.5,-205,4.12,PNC Park,7,-3
4/23/2014,2014,KC,CLE,3,5,109,1.5,-205,7,100,-120,-119,-1.5,175,3.35,Progressive Field,8,-2
4/23/2014,2014,SF,COL,12,10,100,1.5,-205,9.5,-105,-115,-110,-1.5,175,4.75,Coors Field,22,2
4/23/2014,2014,DET,CWS,4,6,-191,-1.5,105,8.5,100,-120,171,1.5,-125,5.58,Comerica Park,10,-2
4/23/2014,2014,CWS,DET,6,4,171,1.5,-125,8.5,100,-120,-191,-1.5,105,3.14,Comerica Park,10,2
4/23/2014,2014,SEA,HOU,5,3,-150,-1.5,145,8,100,-120,135,1.5,-165,4.8,T-Mobile Park,8,2
4/23/2014,2014,CLE,KC,5,3,-119,-1.5,175,7,100,-120,109,1.5,-205,3.8,Progressive Field,8,2
4/23/2014,2014,WSH,LAA,5,4,-124,-1.5,170,7,-120,100,114,1.5,-200,3.88,Nationals Park,9,1
4/23/2014,2014,PHI,LAD,2,5,151,1.5,-155,6.5,100,-120,-171,-1.5,135,2.59,Dodger Stadium,7,-3
4/23/2014,2014,ATL,MIA,3,1,-140,-1.5,160,7,100,-120,125,1.5,-190,4.08,Turner Field,4,2
4/23/2014,2014,SD,MIL,2,5,116,1.5,-200,7.5,105,-125,-131,-1.5,170,3.47,Miller Park,7,-3
4/23/2014,2014,TB,MIN,4,6,-180,-1.5,110,8.5,100,-120,160,1.5,-130,5.46,Tropicana Field,10,-2
4/23/2014,2014,STL,NYM,2,3,-146,-1.5,120,6.5,-110,-110,131,1.5,-140,3.86,Citi Field,5,-1
4/23/2014,2014,BOS,NYY,5,1,-108,-1.5,180,8.5,-120,100,-102,1.5,-210,4.41,Fenway Park,6,4
4/23/2014,2014,TEX,OAK,3,0,151,1.5,-150,7,-120,100,-171,-1.5,130,2.79,Oakland Coliseum,3,3
4/23/2014,2014,LAD,PHI,5,2,-171,-1.5,135,6.5,100,-120,151,1.5,-155,4.1,Dodger Stadium,7,3
4/23/2014,2014,CIN,PIT,5,2,112,1.5,-205,7.5,-102,-118,-122,-1.5,175,3.54,PNC Park,7,3
4/23/2014,2014,MIL,SD,5,2,-131,-1.5,170,7.5,105,-125,116,1.5,-200,4.25,Miller Park,7,3
4/23/2014,2014,HOU,SEA,3,5,135,1.5,-165,8,100,-120,-150,-1.5,145,3.4,T-Mobile Park,8,-2
4/23/2014,2014,COL,SF,10,12,-110,-1.5,175,9.5,-105,-115,100,1.5,-205,4.98,Coors Field,22,-2
